средба	9
сретне	9
среќен	9
срце	9
теофил	9
тепа	9
турист	9
утре	9
учи	9
цели	9
часовник	9
човеков	9
чува	9
акција	8
баба	8
бар	8
батка	8
бега	8
брод	8
внатрешен	8
вообичаено	8
гениј	8
гласно	8
движи	8
досега	8
драг	8
драга	8
едната	8
железнички	8
жени	8
зграда	8
идиот	8
интересно	8
испие	8
испостави	8
истото	8
исчезне	8
канцеларија	8
кола	8
месо	8
метафора	8
можно	8
мраз	8
навреме	8
намера	8
наоколу	8
насмее	8
немој	8
нервозен	8
никовски	8
ноември	8
облека	8
омажи	8
пижама	8
писател	8
план	8
повели	8
под	8
познава	8
помош	8
потврди	8
премногу	8
прозорец	8
различен	8
ресторан	8
сад	8
сврти	8
седнува	8
седум	8
снег	8
солун	8
сон	8
соседен	8
спушти	8
столче	8
тоалет	8
ќумуро	8
удар	8
црква	8
читател	8
чувство	8
чуе	8
школа	8
авантура	7
бидејќи	7
близина	7
божем	7
боли	7
брат	7
век	7
велат	7
висок	7
внимателно	7
вселена	7
гаќи	7
генијален	7
главно	7
грб	7
даф	7
демир	7
дипломат	7
дожд	7
доста	7
драма	7
дрвен	7
задоволство	7
заспие	7
застане	7
затвори	7
извесен	7
измет	7
инаку	7
јазик	7
какви	7
камион	7
клуб	7
колено	7
количина	7
крв	7
лесно	7
лињано	7
личи	7
личност	7
лубеница	7
љубовен	7
мажи	7
министерство	7
мислите	7
можност	7
нагоре	7
ната	7
нејзе	7
новинар	7
нормално	7
обичен	7
облечен	7
овојпат	7
одеднаш	7
одличен	7
пад	7
папагал	7
патува	7
печат	7
пијалак	7
писмо	7
плажа	7
побегне	7
податок	7
подигне	7
појави	7
полковник	7
постави	7
постојан	7
почеток	7
правец	7
прашува	7
прекине	7
претходно	7
пријде	7
прилика	7
продавница	7
прст	7
птица	7
разлика	7
реклама	7
светски	7
село	7
сила	7
силно	7
службен	7
случајно	7
сонце	7
става	7
страв	7
сфаќа	7
топка	7
точка	7
трошок	7
трча	7
удира	7
успешен	7
фала	7
фотографија	7
џојс	7
автомобил	6
аха	6
бакне	6
бернхард	6
боја	6
бран	6
бргу	6
був	6
будала	6
будилник	6
веце	6
викне	6
виски	6
војнички	6
вработен	6
враќање	6
вчера	6
генетски	6
гимназија	6
глупост	6
господ	6
гости	6
гуртна	6
гуртни	6
двете	6
дело	6
детаљ	6
државен	6
екстериер	6
жал	6
живеам	6
зависи	6
заврти	6
завршува	6
загуби	6
заклучен	6
замоли	6
запознае	6
излаже	6
исфрли	6
јахтинг	6
којзнае	6
кондуктерката	6
коњ	6
кошула	6
култура	6
куче	6
лови	6
маркетинг	6
мрак	6
најчесто	6
напие	6
нарцис	6
насмевка	6
настан	6
научи	6
небово	6
никаде	6
ново	6
облак	6
одвреме-навреме	6
онака	6
останат	6
останува	6
осум	6
паѓа	6
пасијанс	6
патот	6
пиење	6
погоди	6
поздрав	6
пол	6
посети	6
посилен	6
потреба	6
потребен	6
прашувам	6
предавач	6
претпоставува	6
пречи	6
провери	6
проклет	6
промени	6
простор	6
прошетка	6
публика	6
раскаже	6
роди	6
русјаков	6
сабиадоро	6
сала	6
сами	6
секунда	6
сендвич	6
сериозен	6
сестра	6
ситно	6
скопски	6
слично	6
смени	6
смири	6
снима	6
соња	6
срам	6
ставам	6
страшно	6
сума	6
тажен	6
тераса	6
тетка	6
течност	6
тикетот	6
трет	6
тропање	6
убива	6
утро	6
факт	6
филозофија	6
фин	6
фрла	6
црна	6
четврт	6
шлаканица	6
шлинк	6
абриеле	5
авион	5
ајвори	5
анѓелков	5
анте	5
бере	5
блек	5
близу	5
боби	5
болен	5
болница	5
брза	5
брзо	5
бувот	5
вид	5
вино	5
владимир	5
германија	5
гладен	5
годишен	5
големи	5
грешка	5
грижи	5
грло	5
дваесет	5
двоен	5
десната	5
десно	5
длабок	5
длабоко	5
добринка	5
долу	5
дом	5
допре	5
евентуален	5
европа	5
едноставен	5
електричен	5
ентериер	5
женски	5
заби	5
задача	5
заклучи	5
замисли	5
запали	5
здив	5
здодевен	5
зелени	5
зема	5
зрно	5
ѕвезда	5
игор	5
избор	5
извести	5
институт	5
испит	5
исчезнат	5
јадење	5
кадина	5
камен	5
кат	5
килограм	5
клуч	5
книжарница	5
книжевност	5
комплициран	5
користи	5
коска	5
костум	5
крадец	5
кредит	5
критика	5
кутар	5
лежи	5
ливче	5
ливчето	5
логика	5
локален	5
луди	5
љубител	5
макар што	5
македонски	5
марамче	5
марка	5
мармалад	5
месечина	5
милер	5
министер	5
мислење	5
музика	5
научен	5
небо	5
неверојатен	5
некого	5
неколкупати	5
необичен	5
непријатен	5
непријатно	5
нерв	5
никако	5
ниот	5
новинарката	5
објави	5
објасни	5
облик	5
овошје	5
оган	5
одлично	5
октомври	5
омилен	5
оставам	5
оти	5
отсто	5
памет	5
пер	5
петар	5
петер	5
петранке	5
пица	5
пола	5
полесно	5
помага	5
поминува	5
посебен	5
потрага	5
потсети	5
пра	5
прав	5
правило	5
празник	5
првпат	5
презиме	5
пријателка	5
пријатно	5
прими	5
припаѓа	5
програма	5
работите	5
размисли	5
